sample_id,split
9996_0001_071981,train
9996_0001_069655,train
9996_0001_010406,train
9996_0001_105648,train
9996_0001_017972,train
9996_0001_055395,train
9996_0001_041226,train
9996_0001_095181,train
9996_0001_112202,train
9996_0001_022626,train
9996_0001_012148,train
9996_0001_105799,train
9996_0001_098589,train
9996_0001_109893,train
9996_0001_055909,train
9996_0001_052694,train
9996_0001_027138,train
9996_0001_109774,train
9996_0001_058840,train
9996_0001_013478,train
9996_0001_106929,train
9996_0001_107550,train
9996_0001_031444,train
9996_0001_042176,train
9996_0001_080395,train
9996_0001_061998,train
9996_0001_083107,train
9996_0001_090818,train
9996_0001_019012,train
9996_0001_107572,train
9996_0001_068198,train
9996_0001_098282,train
9996_0001_118538,train
9996_0001_109214,train
9996_0001_027107,train
9996_0001_084300,train
9996_0001_112458,train
9996_0001_028094,train
9996_0001_070858,train
9996_0001_062495,train
9996_0001_087054,train
9996_0001_054617,train
9996_0001_084959,train
9996_0001_081140,train
9996_0001_021668,train
9996_0001_070524,train
9996_0001_057810,train
9996_0001_052201,train
9996_0001_111516,train
9996_0001_088797,train
9996_0001_028348,train
9996_0001_088496,train
9996_0001_071101,train
9996_0001_081212,train
9996_0001_076406,train
9996_0001_112726,train
9996_0001_064036,train
9996_0001_066306,train
9996_0001_026842,train
9996_0001_108132,train
9996_0001_076898,train
9996_0001_087132,train
9996_0001_027646,train
9996_0001_080419,train
9996_0001_060874,train
9996_0001_075976,train
9996_0001_088449,train
9996_0001_062900,train
9996_0001_022361,train
9996_0001_054876,train
9996_0001_021067,train
9996_0001_048149,train
9996_0001_112531,train
9996_0001_099158,train
9996_0001_072046,train
9996_0001_074808,train
9996_0001_084293,train
9996_0001_096999,train
9996_0001_098544,train
9996_0001_032612,train
9996_0001_096840,train
9996_0001_019245,train
9996_0001_051568,train
9996_0001_017114,train
9996_0001_116571,train
9996_0001_071351,train
9996_0001_110759,train
9996_0001_093910,train
9996_0001_067759,train
9996_0001_082649,train
9996_0001_011677,train
9996_0001_072770,train
9996_0001_078805,train
9996_0001_052552,train
9996_0001_065327,train
9996_0001_088130,train
9996_0001_004728,train
9996_0001_023788,train
9996_0001_116307,train
9996_0001_100830,train
9996_0001_020608,train
9996_0001_083488,train
9996_0001_063279,train
9996_0001_019198,train
9996_0001_095341,train
9996_0001_009493,train
9996_0001_021901,train
9996_0001_016148,train
9996_0001_079116,train
9996_0001_104073,train
9996_0001_105275,train
9996_0001_097554,train
9996_0001_013412,train
9996_0001_067890,train
9996_0001_055034,train
9996_0001_040715,train
9996_0001_098754,train
9996_0001_021680,train
9996_0001_110625,train
9996_0001_056020,train
9996_0001_116123,train
9996_0001_090720,train
9996_0001_067544,train
9996_0001_031402,train
9996_0001_032231,train
9996_0001_061845,train
9996_0001_022440,train
9996_0001_109104,train
9996_0001_000632,train
9996_0001_113848,train
9996_0001_058159,train
9996_0001_110569,train
9996_0001_019259,train
9996_0001_023393,train
9996_0001_045938,train
9996_0001_060912,train
9996_0001_088183,train
9996_0001_051750,train
9996_0001_058127,train
9996_0001_041202,train
9996_0001_083558,train
9996_0001_074396,train
9996_0001_020796,train
9996_0001_048021,train
9996_0001_080713,train
9996_0001_053654,train
9996_0001_023833,train
9996_0001_118758,train
9996_0001_045654,train
9996_0001_113101,train
9996_0001_023603,train
9996_0001_118954,train
9996_0001_106496,train
9996_0001_101121,train
9996_0001_010873,train
9996_0001_052210,train
9996_0001_108635,train
9996_0001_016539,train
9996_0001_092994,train
9996_0001_084945,train
9996_0001_100190,train
9996_0001_062517,train
9996_0001_064735,train
9996_0001_084910,train
9996_0001_087857,train
9996_0001_079419,train
9996_0001_091194,train
9996_0001_081019,train
9996_0001_117034,train
9996_0001_023941,train
9996_0001_062344,train
9996_0001_074648,train
9996_0001_116565,train
9996_0001_117876,train
9996_0001_106327,train
9996_0001_028184,train
9996_0001_085845,train
9996_0001_063544,train
9996_0001_083830,train
9996_0001_054256,train
9996_0001_113092,train
9996_0001_053744,train
9996_0001_073290,train
9996_0001_089127,train
9996_0001_020282,train
9996_0001_107347,train
9996_0001_061616,train
9996_0001_113430,train
9996_0001_095353,train
9996_0001_109325,train
9996_0001_111388,train
9996_0001_087281,train
9996_0001_060350,train
9996_0001_112559,train
9996_0001_023088,train
9996_0001_085742,train
9996_0001_119113,train
9996_0001_046049,train
9996_0001_101912,train
9996_0001_036586,train
9996_0001_040950,train
9996_0001_009565,train
9996_0001_087108,train
9996_0001_083366,train
9996_0001_088511,train
9996_0001_077701,train
9996_0001_111288,train
9996_0001_117132,train
9996_0001_074025,train
9996_0001_070533,train
9996_0001_078419,train
9996_0001_015419,train
9996_0001_021859,train
9996_0001_062391,train
9996_0001_093439,train
9996_0001_022590,train
9996_0001_071083,train
9996_0001_033127,train
9996_0001_058984,train
9996_0001_109116,train
9996_0001_053220,train
9996_0001_087093,train
9996_0001_005924,train
9996_0001_009400,train
9996_0001_014907,train
9996_0001_077755,train
9996_0001_099404,train
9996_0001_053638,train
9996_0001_117505,train
9996_0001_032177,train
9996_0001_108683,train
9996_0001_021205,train
9996_0001_095435,train
9996_0001_062690,train
9996_0001_070059,train
9996_0001_054750,train
9996_0001_067367,train
9996_0001_056455,train
9996_0001_028391,train
9996_0001_002786,train
9996_0001_065661,train
9996_0001_003555,train
9996_0001_073061,train
9996_0001_069572,train
9996_0001_085463,train
9996_0001_067903,train
9996_0001_114672,train
9996_0001_073609,train
9996_0001_077739,train
9996_0001_069104,train
9996_0001_113396,train
9996_0001_068893,train
9996_0001_031593,train
9996_0001_017262,train
9996_0001_070455,train
9996_0001_011981,train
9996_0001_110029,train
9996_0001_110703,train
9996_0001_036093,train
9996_0001_056542,train
9996_0001_075741,train
9996_0001_064740,train
9996_0001_069459,train
9996_0001_071345,train
9996_0001_020751,train
9996_0001_060152,train
9996_0001_077452,train
9996_0001_105842,train
9996_0001_049553,train
9996_0001_003264,train
9996_0001_003866,train
9996_0001_023807,train
9996_0001_057675,train
9996_0001_111257,train
9996_0001_076906,train
9996_0001_108004,train
9996_0001_109795,train
9996_0001_108462,train
9996_0001_016937,train
9996_0001_041115,train
9996_0001_008193,train
9996_0001_065672,train
9996_0001_020832,train
9996_0001_002831,train
9996_0001_117266,train
9996_0001_089182,train
9996_0001_027455,train
9996_0001_094203,train
9996_0001_061450,train
9996_0001_037612,train
9996_0001_036715,train
9996_0001_052139,train
9996_0001_091412,train
9996_0001_082663,train
9996_0001_084329,train
9996_0001_078417,train
9996_0001_058712,train
9996_0001_004665,train
9996_0001_072660,train
9996_0001_023234,train
9996_0001_032097,train
9996_0001_101035,train
9996_0001_017139,train
9996_0001_078931,train
9996_0001_073295,train
9996_0001_003301,train
9996_0001_011730,train
9996_0001_055477,train
9996_0001_112327,train
9996_0001_072269,train
9996_0001_079315,train
9996_0001_103265,train
9996_0001_071753,train
9996_0001_023221,train
9996_0001_074655,train
9996_0001_077935,train
9996_0001_074038,train
9996_0001_070865,train
9996_0001_111642,train
9996_0001_056801,train
9996_0001_068728,train
9996_0001_111649,train
9996_0001_019663,train
9996_0001_083455,train
9996_0001_083063,train
9996_0001_106918,train
9996_0001_037569,train
9996_0001_113169,train
9996_0001_092160,train
9996_0001_089386,train
9996_0001_107071,train
9996_0001_021909,train
9996_0001_105066,train
9996_0001_052442,train
9996_0001_057988,train
9996_0001_104579,train
9996_0001_108267,train
9996_0001_093165,train
9996_0001_037000,train
9996_0001_051492,train
9996_0001_059299,train
9996_0001_110198,train
9996_0001_003074,train
9996_0001_080423,train
9996_0001_021392,train
9996_0001_104155,train
9996_0001_117224,train
9996_0001_079954,train
9996_0001_036541,train
9996_0001_077166,train
9996_0001_060244,train
9996_0001_111966,train
9996_0001_094576,train
9996_0001_016386,train
9996_0001_111147,train
9996_0001_046992,train
9996_0001_015598,train
9996_0001_020408,train
9996_0001_070749,train
9996_0001_063319,train
9996_0001_113708,train
9996_0001_081837,train
9996_0001_111168,train
9996_0001_003039,train
9996_0001_087664,train
9996_0001_082310,train
9996_0001_064119,train
9996_0001_090305,train
9996_0001_083971,train
9996_0001_117142,train
9996_0001_086360,train
9996_0001_040376,train
9996_0001_015897,train
9996_0001_000626,train
9996_0001_070137,train
9996_0001_081761,train
9996_0001_095827,train
9996_0001_106775,train
9996_0001_046153,train
9996_0001_098374,train
9996_0001_014254,train
9996_0001_087569,train
9996_0001_076526,train
9996_0001_041333,train
9996_0001_093430,train
9996_0001_017433,train
9996_0001_069394,train
9996_0001_099179,train
9996_0001_023268,train
9996_0001_027382,train
9996_0001_089902,train
9996_0001_071706,train
9996_0001_052851,train
9996_0001_101522,train
9996_0001_102796,train
9996_0001_032446,train
9996_0001_059630,train
9996_0001_105767,train
9996_0001_061586,train
9996_0001_087064,train
9996_0001_092916,train
9996_0001_061719,train
9996_0001_092662,train
9996_0001_036056,train
9996_0001_051678,train
9996_0001_101488,train
9996_0001_020576,train
9996_0001_102093,train
9996_0001_079450,train
9996_0001_112259,train
9996_0001_061168,train
9996_0001_090309,train
9996_0001_116528,train
9996_0001_040999,train
9996_0001_026964,train
9996_0001_078523,train
9996_0001_111157,train
9996_0001_040382,train
9996_0001_073689,train
9996_0001_088384,train
9996_0001_069483,train
9996_0001_072950,train
9996_0001_078814,train
9996_0001_078003,train
9996_0001_071640,train
9996_0001_032217,train
9996_0001_064123,train
9996_0001_108605,train
9996_0001_103046,train
9996_0001_108106,train
9996_0001_085353,train
9996_0001_023930,train
9996_0001_032006,train
9996_0001_064326,train
9996_0001_054593,train
9996_0001_108981,train
9996_0001_028334,train
9996_0001_087136,train
9996_0001_113297,train
9996_0001_117340,train
9996_0001_037058,train
9996_0001_058882,train
9996_0001_074623,train
9996_0001_075496,train
9996_0001_037214,train
9996_0001_110024,train
9996_0001_056624,train
9996_0001_117742,train
9996_0001_078134,train
9996_0001_019874,train
9996_0001_111209,train
9996_0001_069547,train
9996_0001_012339,train
9996_0001_068909,train
9996_0001_003627,train
9996_0001_026969,train
9996_0001_113856,train
9996_0001_077363,train
9996_0001_071585,train
9996_0001_080459,train
9996_0001_044893,train
9996_0001_091529,train
9996_0001_102817,train
9996_0001_007813,train
9996_0001_020723,train
9996_0001_080151,train
9996_0001_020127,train
9996_0001_016868,train
9996_0001_040517,train
9996_0001_116981,train
9996_0001_068148,train
9996_0001_012622,train
9996_0001_076303,train
9996_0001_090258,train
9996_0001_093509,train
9996_0001_031686,train
9996_0001_065390,train
9996_0001_111717,train
9996_0001_104273,train
9996_0001_008326,train
9996_0001_082751,train
9996_0001_007775,train
9996_0001_111020,train
9996_0001_077723,train
9996_0001_116907,train
9996_0001_100364,train
9996_0001_055932,train
9996_0001_016559,train
9996_0001_019995,train
9996_0001_061900,train
9996_0001_076444,train
9996_0001_069627,train
9996_0001_092705,train
9996_0001_051309,train
9996_0001_075277,train
9996_0001_082244,train
9996_0001_056203,train
9996_0001_008328,train
9996_0001_101056,train
9996_0001_013419,train
9996_0001_079444,train
9996_0001_067204,train
9996_0001_032104,train
9996_0001_110211,train
9996_0001_063302,train
9996_0001_058165,train
9996_0001_008077,train
9996_0001_011890,train
9996_0001_001510,train
9996_0001_090678,train
9996_0001_015206,train
9996_0001_031680,train
9996_0001_096797,train
9996_0001_028272,train
9996_0001_003288,train
9996_0001_065918,train
9996_0001_015471,train
9996_0001_116201,train
9996_0001_015328,train
9996_0001_095377,train
9996_0001_090968,train
9996_0001_116978,train
9996_0001_020336,train
9996_0001_083869,train
9996_0001_105435,train
9996_0001_047885,train
9996_0001_023029,train
9996_0001_082954,train
9996_0001_107175,train
9996_0001_016527,train
9996_0001_063099,train
9996_0001_085594,train
9996_0001_050970,train
9996_0001_042148,train
9996_0001_046265,train
9996_0001_080772,train
9996_0001_041160,train
9996_0001_003181,train
9996_0001_031637,train
9996_0001_015801,train
9996_0001_012104,train
9996_0001_110105,train
9996_0001_037546,train
9996_0001_019417,train
9996_0001_109626,train
9996_0001_094305,train
9996_0001_080451,train
9996_0001_032741,train
9996_0001_088759,train
9996_0001_032660,train
9996_0001_071474,train
9996_0001_061285,train
9996_0001_114545,train
9996_0001_053278,train
9996_0001_109051,train
9996_0001_109611,train
9996_0001_067386,train
9996_0001_079894,train
9996_0001_014052,train
9996_0001_051383,train
9996_0001_011638,train
9996_0001_092003,train
9996_0001_118599,train
9996_0001_057900,train
9996_0001_024115,train
9996_0001_090855,train
9996_0001_048713,train
9996_0001_097797,train
9996_0001_022936,train
9996_0001_093560,train
9996_0001_114403,train
9996_0001_061875,train
9996_0001_019992,train
9996_0001_102781,train
9996_0001_096390,train
9996_0001_045628,train
9996_0001_013938,train
9996_0001_103357,train
9996_0001_111673,train
9996_0001_054135,train
9996_0001_079201,train
9996_0001_088648,train
9996_0001_058067,train
9996_0001_117363,train
9996_0001_041623,train
9996_0001_073095,train
9996_0001_014672,train
9996_0001_081949,train
9996_0001_021122,train
9996_0001_015300,train
9996_0001_027249,train
9996_0001_044902,train
9996_0001_089476,train
9996_0001_071006,train
9996_0001_117864,train
9996_0001_036710,train
9996_0001_040235,train
9996_0001_082747,train
9996_0001_109884,train
9996_0001_112298,train
9996_0001_085375,train
9996_0001_078083,train
9996_0001_076959,train
9996_0001_097594,train
9996_0001_062740,train
9996_0001_011362,train
9996_0001_075440,train
9996_0001_013791,train
9996_0001_016487,train
9996_0001_068382,train
9996_0001_064375,train
9996_0001_028367,train
9996_0001_086601,train
9996_0001_117328,train
9996_0001_106711,train
9996_0001_118635,train
9996_0001_052120,train
9996_0001_104495,train
9996_0001_085487,train
9996_0001_064703,train
9996_0001_117855,train
9996_0001_073459,train
9996_0001_098677,train
9996_0001_057716,train
9996_0001_090164,train
9996_0001_096626,train
9996_0001_078678,train
9996_0001_095383,train
9996_0001_055928,train
9996_0001_073132,train
9996_0001_058859,train
9996_0001_068617,train
9996_0001_055454,train
9996_0001_085433,train
9996_0001_090906,train
9996_0001_064193,train
9996_0001_013740,train
9996_0001_026857,train
9996_0001_075259,train
9996_0001_100770,train
9996_0001_040948,train
9996_0001_091064,train
9996_0001_019879,train
9996_0001_091161,train
9996_0001_097311,train
9996_0001_097606,train
9996_0001_069607,train
9996_0001_008132,train
9996_0001_098581,train
9996_0001_075052,train
9996_0001_001951,train
9996_0001_053151,train
9996_0001_087702,train
9996_0001_074437,train
9996_0001_019362,train
9996_0001_067339,train
9996_0001_073492,train
9996_0001_103185,train
9996_0001_050297,train
9996_0001_063717,train
9996_0001_032740,train
9996_0001_114406,train
9996_0001_086805,train
9996_0001_060096,train
9996_0001_090300,train
9996_0001_081679,train
9996_0001_078594,train
9996_0001_041494,train
9996_0001_098161,train
9996_0001_067616,train
9996_0001_056459,train
9996_0001_090799,train
9996_0001_008012,train
9996_0001_053566,train
9996_0001_079108,train
9996_0001_021661,train
9996_0001_107774,train
9996_0001_096527,train
9996_0001_052515,train
9996_0001_067558,train
9996_0001_060917,train
9996_0001_040678,train
9996_0001_077153,train
9996_0001_058385,train
9996_0001_090534,train
